Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
200,Troy Walters,IND,26,WR,16,1,25,18,72.0%,207,11.5,0,13,60.0,27,8.3,1.1,12.9,7,WaltTr00
201,Dee Brown,CAR,24,RB,14,3,33,17,51.5%,86,5.1,1,6,24.2,15,2.6,1.2,6.1,4,BrowDe02
202,Steve Heiden,CLE,26,TE,16,6,19,17,89.5%,105,6.2,1,8,78.9,12,5.5,1.1,6.6,0,HeidSt00
203,Brad Hoover,CAR,26,FB,16,10,30,17,56.7%,187,11.0,2,7,46.7,33,6.2,1.1,11.7,1,HoovBr00
204,LaMont Jordan,NYJ,24,RB,14,0,23,17,73.9%,160,9.4,0,8,52.2,27,7.0,1.2,11.4,4,JordLa00
205,Terry Kirby,OAK,32,RB,6,0,22,17,77.3%,115,6.8,1,3,40.9,24,5.2,2.8,19.2,2,KirbTe00
206,Eric Parker,SDG,23,WR,9,2,30,17,56.7%,268,15.8,1,13,53.3,31,8.9,1.9,29.8,0,ParkEr00
207,James Whalen,DAL,25,TE,16,6,29,17,58.6%,152,8.9,0,7,37.9,33,5.2,1.1,9.5,0,WhalJa00
208,Cam Cleeland,NWE,27,TE,12,1,21,16,76.2%,112,7.0,1,7,47.6,22,5.3,1.3,9.3,0,CleeCa00
209,Rickey Dudley,TAM,30,TE,14,3,26,16,61.5%,192,12.0,3,9,46.2,35,7.4,1.1,13.7,0,DudlRi00
210,Oronde Gadsden,MIA,31,WR,6,6,29,16,55.2%,228,14.3,0,14,51.7,29,7.9,2.7,38.0,0,GadsOr00
211,William Green,CLE,23,RB,16,10,27,16,59.3%,113,7.1,0,5,37.0,18,4.2,1.0,7.1,4,GreeWi01
212,Leon Johnson,CHI,28,RB,16,4,27,16,59.3%,125,7.8,0,8,40.7,31,4.6,1.0,7.8,3,JohnLe00
213,Kevin Lockett,2TM,28,WR,13,4,42,16,38.1%,205,12.8,4,20,31.0,35,4.9,1.2,15.8,1,LockKe00
214,Kris Mangum,CAR,29,TE,16,8,29,16,55.2%,159,9.9,0,7,44.8,35,5.5,1.0,9.9,0,MangKr00
215,Dave Moore,BUF,33,TE,14,5,24,16,66.7%,141,8.8,2,8,66.7,19,5.9,1.1,10.1,0,MoorDa00
216,Josh Norman,SDG,22,TE,11,1,25,16,64.0%,201,12.6,1,10,56.0,29,8.0,1.5,18.3,0,NormJo00
217,John Simon,TEN,24,RB,12,0,17,16,94.1%,167,10.4,3,7,58.8,42,9.8,1.3,13.9,1,SimoJo00
218,Emmitt Smith,DAL,33,RB,16,16,24,16,66.7%,89,5.6,0,4,33.3,17,3.7,1.0,5.6,3,SmitEm00
219,Daniel Graham,NWE,24,TE,12,6,23,15,65.2%,150,10.0,1,7,43.5,31,6.5,1.3,12.5,0,GrahDa00
220,Bryan Johnson,WAS,24,FB,16,12,19,15,78.9%,114,7.6,0,5,57.9,23,6.0,0.9,7.1,0,JohnBr01
221,Kevin Kasper,3TM,25,WR,13,4,24,15,62.5%,180,12.0,3,22,62.5,24,7.5,1.2,13.8,1,KaspKe00
222,Joel Makovicka,ARI,27,FB,12,1,19,15,78.9%,81,5.4,3,6,57.9,17,4.3,1.3,6.8,0,MakoJo00
223,Cecil Martin,PHI,27,FB,16,9,22,15,68.2%,126,8.4,0,3,36.4,53,5.7,0.9,7.9,1,MartCe00
224,Cedrick Wilson,SFO,24,WR,16,0,22,15,68.2%,166,11.1,1,12,63.6,22,7.5,0.9,10.4,0,WilsCe00
225,Derrick Alexander,MIN,31,WR,8,5,39,14,35.9%,134,9.6,1,7,33.3,18,3.4,1.8,16.8,0,AlexDe00
226,Kevan Barlow,SFO,23,RB,14,0,21,14,66.7%,136,9.7,1,7,47.6,29,6.5,1.0,9.7,2,BarlKe00
227,Isaac Byrd,CAR,28,WR,13,3,31,14,45.2%,164,11.7,1,8,35.5,31,5.3,1.1,12.6,1,ByrdIs00
228,Larry Foster,DET,26,WR,13,0,30,14,46.7%,152,10.9,0,10,40.0,22,5.1,1.1,11.7,0,FostLa00
229,Reggie Kelly,ATL,25,TE,16,16,20,14,70.0%,162,11.6,0,7,55.0,33,8.1,0.9,10.1,0,KellRe00
230,Dustin Lyman,CHI,26,TE,12,3,20,14,70.0%,121,8.6,2,6,60.0,21,6.1,1.2,10.1,0,LymaDu00
231,Ahmad Merritt,CHI,25,WR,12,3,26,14,53.8%,100,7.1,0,5,34.6,25,3.8,1.2,8.3,3,MerrAh00
232,Ken-Yon Rambo,DAL,24,WR,16,0,33,14,42.4%,211,15.1,0,9,30.3,47,6.4,0.9,13.2,3,RambKe00
233,Chester Taylor,BAL,23,RB,15,2,22,14,63.6%,129,9.2,2,8,36.4,20,5.9,0.9,8.6,1,TaylCh01
234,Chris Walsh,MIN,34,WR,16,3,19,14,73.7%,172,12.3,1,8,63.2,28,9.1,0.9,10.8,0,WalsCh00
235,Mark Bruener,PIT,30,TE,12,12,18,13,72.2%,66,5.1,1,4,55.6,10,3.7,1.1,5.5,0,BrueMa00
236,Kelly Campbell,MIN,22,WR,6,2,32,13,40.6%,176,13.5,3,10,34.4,32,5.5,2.2,29.3,1,CampKe00
237,Bob Christian,ATL,34,FB,15,10,24,13,54.2%,174,13.4,0,7,37.5,55,7.3,0.9,11.6,1,ChriBo00
238,Erron Kinney,TEN,25,TE,15,7,19,13,68.4%,173,13.3,0,10,57.9,31,9.1,0.9,11.5,0,KinnEr00
239,James Mungro,IND,24,RB,9,1,16,13,81.3%,81,6.2,0,4,56.3,11,5.1,1.4,9.0,3,MungJa00
240,Nate Poole,ARI,25,WR,5,1,22,13,59.1%,108,8.3,1,7,45.5,15,4.9,2.6,21.6,0,PoolNa01
241,Charles Stackhouse,NYG,22,FB,16,2,18,13,72.2%,88,6.8,3,5,61.1,18,4.9,0.8,5.5,1,StacCh00
242,Aaron Stecker,TAM,27,RB,16,1,16,13,81.3%,69,5.3,0,2,43.8,12,4.3,0.8,4.3,3,StecAa00
243,Michael Wiley,DAL,24,RB,16,1,29,13,44.8%,144,11.1,0,8,31.0,31,5.0,0.8,9.0,0,WileMi00
244,Boo Williams,NOR,23,TE,16,3,31,13,41.9%,143,11.0,2,9,35.5,32,4.6,0.8,8.9,0,WillBo00
245,Ladell Betts,WAS,23,RB,11,0,17,12,70.6%,154,12.8,0,5,47.1,40,9.1,1.1,14.0,2,BettLa00
246,Donald Hayes,NWE,27,WR,12,1,31,12,38.7%,133,11.1,2,5,32.3,40,4.3,1.0,11.1,0,HayeDo00
247,Freddie Mitchell,PHI,24,WR,16,1,24,12,50.0%,105,8.8,0,6,37.5,18,4.4,0.8,6.6,1,MitcFr00
248,David Sloan,NOR,30,TE,16,14,25,12,48.0%,127,10.6,0,6,48.0,29,5.1,0.8,7.9,0,SloaDa00
249,Robert Thomas,DAL,28,FB,15,9,16,12,75.0%,80,6.7,0,4,50.0,23,5.0,0.8,5.3,0,ThomRo02
250,Tyrone Wheatley,OAK,30,RB,14,0,20,12,60.0%,71,5.9,0,1,25.0,17,3.6,0.9,5.1,1,WheaTy00
251,Rock Cartwright,WAS,23,FB,16,0,13,11,84.6%,121,11.0,1,5,53.8,22,9.3,0.7,7.6,1,CartRo01
252,Ron Dayne,NYG,24,RB,16,1,12,11,91.7%,49,4.5,0,1,41.7,8,4.1,0.7,3.1,1,DaynRo00
253,Terry Jones,BAL,23,TE,14,6,21,11,52.4%,106,9.6,1,5,38.1,27,5.0,0.8,7.6,0,JoneTe00
254,Stacey Mack,JAX,27,RB,16,0,13,11,84.6%,79,7.2,0,5,46.2,12,6.1,0.7,4.9,0,MackSt00
255,Quentin McCord,ATL,24,WR,9,0,20,11,55.0%,253,23.0,1,10,55.0,60,12.7,1.2,28.1,0,McCoQu00
256,Greg Comella,TEN,27,FB,12,7,15,10,66.7%,70,7.0,0,4,53.3,17,4.7,0.8,5.8,1,ComeGr00
257,Zeron Flemister,WAS,26,TE,15,7,26,10,38.5%,146,14.6,2,9,38.5,25,5.6,0.7,9.7,1,FlemZe00
258,Terrell Fletcher,SDG,29,RB,10,0,17,10,58.8%,62,6.2,0,2,35.3,13,3.6,1.0,6.2,0,FletTe00
259,John Gilmore,CHI,23,TE,8,4,14,10,71.4%,130,13.0,0,7,57.1,30,9.3,1.3,16.3,0,GilmJo00
260,Robert Holcombe,TEN,27,RB,8,0,11,10,90.9%,91,9.1,0,3,63.6,18,8.3,1.3,11.4,1,HolcRo00
261,Ron Johnson,BAL,22,WR,16,4,26,10,38.5%,114,11.4,1,7,30.8,33,4.4,0.6,7.1,0,JohnRo03
262,Alan Ricard,BAL,25,FB,16,8,14,10,71.4%,60,6.0,0,3,42.9,17,4.3,0.6,3.8,0,RicaAl00
263,Jon Ritchie,OAK,28,FB,16,2,21,10,47.6%,66,6.6,1,2,23.8,14,3.1,0.6,4.1,1,RitcJo00
264,Justin Swift,SFO,27,TE,16,4,15,10,66.7%,63,6.3,0,4,53.3,11,4.2,0.6,3.9,0,SwifJu00
265,Jeff Thomason,PHI,33,TE,16,3,12,10,83.3%,128,12.8,2,8,83.3,24,10.7,0.6,8.0,0,ThomJe00
266,Jermaine Wiggins,2TM,27,TE,14,1,15,10,66.7%,62,6.2,1,6,33.3,17,4.1,0.7,4.4,1,WiggJe00
267,Tyrone Davis,GNB,30,TE,9,2,11,9,81.8%,107,11.9,1,7,63.6,24,9.7,1.0,11.9,0,DaviTy00
268,T.J. Duckett,ATL,21,RB,12,3,11,9,81.8%,61,6.8,0,3,45.5,20,5.5,0.8,5.1,0,DuckT.00
269,Danny Farmer,CIN,25,WR,8,1,15,9,60.0%,115,12.8,0,4,53.3,51,7.7,1.1,14.4,0,FarmDa00
270,David Givens,NWE,22,WR,12,0,15,9,60.0%,92,10.2,1,4,53.3,30,6.1,0.8,7.7,1,GiveDa00
271,Karl Hankton,CAR,32,WR,16,1,17,9,52.9%,146,16.2,0,7,52.9,31,8.6,0.6,9.1,0,HankKa00
272,James Hodgins,STL,25,FB,9,8,10,9,90.0%,47,5.2,0,1,60.0,11,4.7,1.0,5.2,0,HodgJa00
273,Patrick Johnson,JAX,26,WR,9,6,24,9,37.5%,187,20.8,2,7,33.3,79,7.8,1.0,20.8,0,JohnPa00
274,Walter Rasby,WAS,30,TE,13,9,13,9,69.2%,85,9.4,0,3,46.2,18,6.5,0.7,6.5,0,RasbWa00
275,Terrelle Smith,NOR,24,FB,16,8,13,9,69.2%,30,3.3,0,1,23.1,10,2.3,0.6,1.9,1,SmitTe00
276,Jerald Sowell,NYJ,28,FB,16,0,13,9,69.2%,85,9.4,1,7,53.8,31,6.5,0.6,5.3,0,SoweJe00
277,David Terrell,CHI,23,WR,5,1,10,9,90.0%,127,14.1,3,7,80.0,52,12.7,1.8,25.4,0,TerrDa00
278,Jonathan Wells,HOU,23,RB,16,11,12,9,75.0%,48,5.3,0,0,41.7,9,4.0,0.6,3.0,3,WellJo00
279,Brian Westbrook,PHI,23,RB,15,3,13,9,69.2%,86,9.6,0,4,38.5,20,6.6,0.6,5.7,2,WestBr00
280,James Williams,SEA,24,WR,13,2,20,9,45.0%,99,11.0,0,5,35.0,18,5.0,0.7,7.6,0,WillJa01
281,Cris Carter,MIA,37,WR,5,1,17,8,47.1%,66,8.3,1,5,41.2,15,3.9,1.6,13.2,1,CartCr00
282,Joe Davenport,IND,26,TE,10,7,15,8,53.3%,70,8.8,0,2,40.0,22,4.7,0.8,7.0,0,DaveJo00
283,Heath Evans,SEA,24,FB,16,1,12,8,66.7%,41,5.1,0,3,50.0,13,3.4,0.5,2.6,1,EvanHe00
284,Daryl Jones,NYG,23,WR,13,6,16,8,50.0%,90,11.3,0,3,31.3,32,5.6,0.6,6.9,1,JoneDa02
285,Michael Lewis*+,NOR,31,WR,16,0,19,8,42.1%,200,25.0,0,4,26.3,59,10.5,0.5,12.5,6,LewiMi00
286,Brandon Manumaleuna,STL,22,TE,16,10,14,8,57.1%,106,13.3,1,5,50.0,27,7.6,0.5,6.6,0,ManuBr00
287,David Martin,GNB,23,TE,8,2,11,8,72.7%,33,4.1,1,3,45.5,7,3.0,1.0,4.1,0,MartDa00
288,Michael Westbrook,CIN,30,WR,9,4,26,8,30.8%,94,11.8,2,4,26.9,26,3.6,0.9,10.4,0,WestMi00
289,Jerome Bettis,PIT,30,RB,13,11,9,7,77.8%,57,8.1,0,3,66.7,15,6.3,0.5,4.4,1,BettJe00
290,Mike Green,TEN,26,RB,15,2,10,7,70.0%,57,8.1,1,4,40.0,21,5.7,0.5,3.8,0,GreeMi00
291,Jabari Holloway,HOU,24,TE,11,7,10,7,70.0%,73,10.4,0,2,60.0,24,7.3,0.6,6.6,0,HollJa01
292,Nick Luchey,CIN,25,FB,16,3,8,7,87.5%,46,6.6,0,2,50.0,15,5.8,0.4,2.9,0,WillNi00
293,Rondell Mealey,GNB,25,RB,3,1,9,7,77.8%,45,6.4,0,2,66.7,11,5.0,2.3,15.0,0,MealRo00
294,Aaron Shea,CLE,26,TE,7,3,8,7,87.5%,49,7.0,0,1,62.5,18,6.1,1.0,7.0,0,SheaAa00
295,Daimon Shelton,CHI,30,FB,12,8,9,7,77.8%,34,4.9,0,5,66.7,8,3.8,0.6,2.8,0,ShelDa00
296,Reggie Swinton,DAL,27,WR,14,0,10,7,70.0%,63,9.0,0,5,50.0,16,6.3,0.5,4.5,1,SwinRe00
297,Karl Williams,TAM,31,WR,16,2,11,7,63.6%,77,11.0,1,4,63.6,17,7.0,0.4,4.8,0,WillKa00
298,Avion Black,HOU,25,WR,11,0,12,6,50.0%,52,8.7,0,2,50.0,14,4.3,0.5,4.7,2,BlacAv00
299,Mike Cloud,KAN,27,RB,14,2,9,6,66.7%,48,8.0,0,1,44.4,13,5.3,0.4,3.4,0,ClouMi00
300,James Fenderson,NOR,26,RB,16,1,10,6,60.0%,38,6.3,0,2,50.0,13,3.8,0.4,2.4,1,FendJa00
301,Jim Finn,IND,26,FB,12,2,9,6,66.7%,31,5.2,0,1,33.3,12,3.4,0.5,2.6,2,FinnJi00
302,Patrick Hape,DEN,28,TE,16,0,14,6,42.9%,26,4.3,2,3,35.7,7,1.9,0.4,1.6,0,HapePa00
303,Randy Hymes,BAL,23,WR,7,2,13,6,46.2%,123,20.5,0,5,38.5,43,9.5,0.9,17.6,0,HymeRa00
304,Rudi Johnson,CIN,23,RB,7,0,10,6,60.0%,34,5.7,0,2,30.0,14,3.4,0.9,4.9,0,JohnRu00
305,John Jones,BAL,27,TE,15,4,11,6,54.5%,47,7.8,1,3,45.5,18,4.3,0.4,3.1,0,JoneJo00
306,Brian Kozlowski,ATL,32,TE,16,2,9,6,66.7%,59,9.8,0,4,55.6,14,6.6,0.4,3.7,0,KozlBr00
307,Jed Weaver,MIA,26,TE,16,4,9,6,66.7%,75,12.5,3,6,66.7,25,8.3,0.4,4.7,0,WeavJe00
308,Fred Baxter,2TM,31,TE,6,3,8,5,62.5%,51,10.2,0,6,50.0,22,6.4,0.8,8.5,0,BaxtFr00
309,Jarrod Baxter,HOU,23,FB,16,10,10,5,50.0%,33,6.6,1,2,30.0,14,3.3,0.3,2.1,0,BaxtJa00
310,Sean Bennett,NYG,27,RB,7,0,6,5,83.3%,37,7.4,0,2,50.0,10,6.2,0.7,5.3,0,BennSe00
311,Derrick Blaylock,KAN,23,RB,12,0,10,5,50.0%,47,9.4,0,2,40.0,21,4.7,0.4,3.9,0,BlayDe00
312,Najeh Davenport,GNB,23,RB,8,0,9,5,55.6%,33,6.6,0,2,33.3,13,3.7,0.6,4.1,1,DaveNa00
313,Reuben Droughns,DEN,24,RB,16,0,7,5,71.4%,53,10.6,1,2,42.9,22,7.6,0.3,3.3,0,DrouRe00
314,Jacquez Green,2TM,26,WR,10,0,21,5,23.8%,94,18.8,0,8,19.0,44,4.5,0.5,9.4,1,GreeJa00
315,Javin Hunter,BAL,22,WR,12,3,11,5,45.5%,35,7.0,0,0,0.0,8,3.2,0.4,2.9,2,HuntJa00
316,Arnold Jackson,ARI,25,WR,16,0,9,5,55.6%,42,8.4,1,2,33.3,11,4.7,0.3,2.6,2,JackAr00
317,Andre King,CLE,29,WR,11,1,6,5,83.3%,41,8.2,0,2,50.0,13,6.8,0.5,3.7,0,KingAn00
318,Yo Murphy,STL,29,WR,11,1,6,5,83.3%,23,4.6,0,1,33.3,8,3.8,0.5,2.1,0,MurpYo00
319,John Owens,DET,22,TE,15,8,15,5,33.3%,49,9.8,0,3,20.0,13,3.3,0.3,3.3,0,OwenJo00
320,Paul Smith,SFO,24,RB,11,0,8,5,62.5%,33,6.6,0,1,50.0,11,4.1,0.5,3.0,0,SmitPa00
321,Kevin Swayne,NYJ,27,WR,15,0,12,5,41.7%,78,15.6,0,3,33.3,24,6.5,0.3,5.2,1,SwayKe00
322,Terrence Wilkins,STL,27,WR,13,0,6,5,83.3%,31,6.2,0,2,33.3,14,5.2,0.4,2.4,2,WilkTe00
323,Trung Canidate,STL,25,RB,16,1,6,4,66.7%,31,7.8,0,2,50.0,13,5.2,0.3,1.9,1,CaniTr00
324,Jameel Cook,TAM,23,FB,14,1,6,4,66.7%,43,10.8,0,3,50.0,14,7.2,0.3,3.1,0,CookJa00
325,Phillip Crosby,BUF,26,FB,16,4,8,4,50.0%,33,8.3,0,2,50.0,11,4.1,0.3,2.1,0,CrosPh00
326,Hunter Goodwin,MIN,30,TE,16,6,6,4,66.7%,20,5.0,1,2,66.7,8,3.3,0.3,1.3,0,GoodHu00
327,Scottie Montgomery,DEN,24,WR,15,0,6,4,66.7%,51,12.8,1,4,66.7,21,8.5,0.3,3.4,0,MontSc00
328,Jake Soliday,ARI,24,WR,4,0,8,4,50.0%,39,9.8,0,2,50.0,16,4.9,1.0,9.8,0,SoliJa00
329,Jerame Tuman,PIT,26,TE,13,7,14,4,28.6%,63,15.8,1,3,28.6,27,4.5,0.3,4.8,0,TumaJe00
330,Lamont Warren,DET,29,RB,3,1,12,4,33.3%,56,14.0,2,2,16.7,39,4.7,1.3,18.7,0,WarrLa00
331,Damien Anderson,ARI,23,RB,10,1,7,3,42.9%,36,12.0,0,3,42.9,12,5.1,0.3,3.6,0,AndeDa00
332,Karsten Bailey,GNB,25,WR,7,0,6,3,50.0%,26,8.7,0,2,33.3,10,4.3,0.4,3.7,0,BailKa00
333,Reggie Barlow,TAM,29,WR,2,1,5,3,60.0%,23,7.7,0,2,60.0,13,4.6,1.5,11.5,0,BarlRe00
334,Jesse Chatman,SDG,23,RB,10,0,3,3,100.0%,44,14.7,0,2,100.0,25,14.7,0.3,4.4,0,ChatJe00
335,Omar Easy,KAN,25,FB,7,0,5,3,60.0%,23,7.7,1,2,40.0,13,4.6,0.4,3.3,0,EasyOm00
336,Verron Haynes,PIT,23,RB,14,0,7,3,42.9%,10,3.3,0,0,0.0,7,1.4,0.2,0.7,0,HaynVe00
337,James Jackson,CLE,26,RB,16,0,6,3,50.0%,9,3.0,0,0,0.0,5,1.5,0.2,0.6,0,JackJa00
338,Charles Johnson,BUF,30,WR,16,0,5,3,60.0%,39,13.0,0,2,60.0,22,7.8,0.2,2.4,0,JohnCh00
339,Marcus Knight,OAK,24,WR,16,1,5,3,60.0%,26,8.7,0,0,0.0,12,5.2,0.2,1.6,2,KnigMa00
340,Maurice Morris,SEA,23,RB,11,0,3,3,100.0%,25,8.3,0,1,66.7,12,8.3,0.3,2.3,1,MorrMa00
341,Sammy Morris,BUF,25,RB,16,0,4,3,75.0%,48,16.0,0,3,75.0,18,12.0,0.2,3.0,0,MorrSa00
342,Chad Morton,NYJ,25,RB,16,0,5,3,60.0%,19,6.3,0,0,0.0,8,3.8,0.2,1.2,1,MortCh00
343,Justin Peelle,SDG,23,TE,15,2,7,3,42.9%,15,5.0,0,0,0.0,10,2.1,0.2,1.0,0,PeelJu00
344,Adrian Peterson,CHI,23,RB,9,0,4,3,75.0%,18,6.0,0,1,50.0,16,4.5,0.3,2.0,0,PeteAd00
345,Darnell Sanders,CLE,23,TE,10,3,5,3,60.0%,23,7.7,1,2,40.0,14,4.6,0.3,2.3,0,SandDa00
346,Bill Baber,KAN,23,TE,12,2,3,2,66.7%,10,5.0,1,1,66.7,7,3.3,0.2,0.8,0,BabeBi00
347,Chris Baker,NYJ,23,TE,12,1,3,2,66.7%,14,7.0,0,1,33.3,10,4.7,0.2,1.2,0,BakeCh00
348,Tim Carter,NYG,23,WR,5,0,3,2,66.7%,37,18.5,0,2,66.7,27,12.3,0.4,7.4,1,CartTi00
349,Desmond Clark,MIA,25,TE,11,0,3,2,66.7%,42,21.0,0,2,66.7,26,14.0,0.2,3.8,0,ClarDe00
350,Eddie Drummond,DET,22,WR,9,0,3,2,66.7%,-3,-1.5,0,0,0.0,-1,-1.0,0.2,-0.3,2,DrumEd00
351,Jason Dunn,KAN,29,TE,11,4,3,2,66.7%,16,8.0,0,1,66.7,11,5.3,0.2,1.5,0,DunnJa00
352,Chris Fuamatu-Ma'afala,PIT,25,RB,8,0,3,2,66.7%,12,6.0,0,0,0.0,6,4.0,0.3,1.5,0,FuamCh00
353,Jay Graham,GNB,27,RB,3,0,2,2,100.0%,6,3.0,0,0,0.0,4,3.0,0.7,2.0,0,GrahJa00
354,Lamont Hall,NOR,28,TE,16,1,3,2,66.7%,6,3.0,0,0,0.0,4,2.0,0.1,0.4,0,HallLa00
355,Randy Jordan,OAK,32,RB,14,0,4,2,50.0%,19,9.5,0,1,25.0,15,4.8,0.1,1.4,0,JordRa00
356,George Layne,ATL,24,RB,2,0,2,2,100.0%,11,5.5,0,0,100.0,6,5.5,1.0,5.5,1,LaynGe00
357,Jermaine Lewis,HOU,28,WR,12,2,8,2,25.0%,41,20.5,0,2,25.0,33,5.1,0.2,3.4,3,LewiJe00
358,J.R. Redmond,NWE,25,RB,9,0,3,2,66.7%,5,2.5,0,0,0.0,3,1.7,0.2,0.6,0,RedmJ.00
359,Marcellus Rivers,NYG,24,TE,16,0,2,2,100.0%,25,12.5,1,1,100.0,17,12.5,0.1,1.6,0,RiveMa00
360,Mike Roberg,IND,25,TE,12,1,4,2,50.0%,17,8.5,1,2,50.0,15,4.3,0.2,1.4,0,RobeMi00
361,Stephen Trejo,DET,25,FB,16,0,4,2,50.0%,13,6.5,0,0,0.0,8,3.3,0.1,0.8,0,TrejSt00
362,Todd Yoder,TAM,24,TE,16,0,5,2,40.0%,26,13.0,0,2,40.0,16,5.2,0.1,1.6,0,YodeTo00
363,Robert Baker,MIA,26,WR,10,0,4,1,25.0%,17,17.0,0,1,25.0,17,4.3,0.1,1.7,0,BakeRo00
364,Mike Bartrum,PHI,32,LS,16,0,2,1,50.0%,8,8.0,0,0,0.0,8,4.0,0.1,0.5,0,BartMi00
365,Eddie Berlin,TEN,24,WR,16,0,1,1,100.0%,14,14.0,0,1,100.0,14,14.0,0.1,0.9,0,BerlEd00
366,Ruben Brown*,BUF,30,LG,16,16,1,1,100.0%,-6,-6.0,0,0,0.0,-6,-6.0,0.1,-0.4,0,BrowRu00
367,Shawn Bryson,BUF,26,RB,6,0,3,1,33.3%,9,9.0,0,1,33.3,9,3.0,0.2,1.5,1,BrysSh00
368,Marc Bulger,STL,25,QB,7,7,1,1,100.0%,3,3.0,0,0,0.0,3,3.0,0.1,0.4,2,BulgMa00
369,Rafael Cooper,DET,27,RB,5,0,3,1,33.3%,4,4.0,0,0,33.3,4,1.3,0.2,0.8,0,CoopRa00
370,Matt Cushing,PIT,27,TE,6,0,1,1,100.0%,4,4.0,0,0,0.0,4,4.0,0.2,0.7,0,CushMa00
371,Brian Dawkins*+,PHI,29,FS,16,16,1,1,100.0%,57,57.0,1,1,100.0,57,57.0,0.1,3.6,0,DawkBr00
372,Bryan Gilmore,ARI,24,WR,7,0,4,1,25.0%,14,14.0,0,1,25.0,14,3.5,0.1,2.0,0,GilmBr00
373,Drew Haddad,IND,24,WR,1,0,1,1,100.0%,11,11.0,0,1,100.0,11,11.0,1.0,11.0,0,HaddDr00
374,Ryan Hannam,SEA,22,TE,15,0,1,1,100.0%,16,16.0,1,1,100.0,16,16.0,0.1,1.1,0,HannRy00
375,Atnaf Harris,HOU,23,WR,1,1,2,1,50.0%,8,8.0,0,0,0.0,8,4.0,1.0,8.0,0,HarrAt00
376,Chris Hetherington,STL,30,FB,6,4,2,1,50.0%,2,2.0,0,0,0.0,2,1.0,0.2,0.3,0,HethCh00
377,Frisman Jackson,CLE,23,WR,7,0,1,1,100.0%,6,6.0,0,1,100.0,6,6.0,0.1,0.9,0,JackFr01
378,Cedric James,MIN,23,WR,5,0,2,1,50.0%,29,29.0,0,1,50.0,29,14.5,0.2,5.8,0,JameCe00
379,Delvin Joyce,NYG,24,RB,12,0,2,1,50.0%,5,5.0,0,0,0.0,5,2.5,0.1,0.4,3,JoycDe00
380,Mike Lucky,DAL,27,TE,16,0,3,1,33.3%,22,22.0,0,1,33.3,22,7.3,0.1,1.4,0,LuckMi00
381,Chris Luzar,JAX,23,TE,12,0,2,1,50.0%,5,5.0,0,0,0.0,5,2.5,0.1,0.4,0,LuzaCh00
382,Shane Matthews,WAS,32,QB,8,7,1,1,100.0%,-13,-13.0,0,0,0.0,-13,-13.0,0.1,-1.6,1,MattSh00
383,Jason McKie,DAL,22,FB,1,0,1,1,100.0%,7,7.0,0,0,0.0,7,7.0,1.0,7.0,0,McKiJa00
384,Mike McMahon,DET,23,QB,8,4,1,1,100.0%,7,7.0,0,1,100.0,7,7.0,0.1,0.9,4,McMaMi00
385,Shad Meier,TEN,24,TE,12,0,4,1,25.0%,17,17.0,1,1,25.0,17,4.3,0.1,1.4,0,MeieSh00
386,Snoop Minnis,KAN,25,WR,2,0,4,1,25.0%,4,4.0,0,0,0.0,4,1.0,0.5,2.0,0,MinnMa00
387,Matt Murphy,DET,22,TE,3,0,4,1,25.0%,8,8.0,0,1,25.0,8,2.0,0.3,2.7,0,MurpMa00
388,Jake Plummer,ARI,28,QB,16,16,1,1,100.0%,2,2.0,0,0,0.0,2,2.0,0.1,0.1,13,PlumJa00
389,Detron Smith,IND,28,RB,11,2,1,1,100.0%,14,14.0,0,1,100.0,14,14.0,0.1,1.3,0,SmitDe00
390,Jason Starkey,ARI,25,C,16,8,1,1,100.0%,7,7.0,0,0,0.0,7,7.0,0.1,0.4,1,StarJa20
391,Leonard Stephens,WAS,24,TE,5,0,4,1,25.0%,13,13.0,0,1,25.0,13,3.3,0.2,2.6,0,StepLe00
392,Travis Stephens,TAM,24,RB,1,0,1,1,100.0%,6,6.0,0,0,0.0,6,6.0,1.0,6.0,0,StepTr01
393,Tony Stewart,CIN,23,TE,3,0,1,1,100.0%,6,6.0,0,0,0.0,6,6.0,0.3,2.0,0,StewTo00
394,Mike Vrabel,NWE,27,LLB,16,13,1,1,100.0%,1,1.0,1,1,100.0,1,1.0,0.1,0.1,0,VrabMi20
395,Mike Wahle,GNB,25,LG,16,16,1,1,100.0%,7,7.0,0,0,0.0,7,7.0,0.1,0.4,0,WahlMi55
396,Patrick Washington,JAX,24,FB,14,3,3,1,33.3%,5,5.0,0,0,0.0,5,1.7,0.1,0.4,0,WashPa00
397,Todd Weiner,ATL,27,RT,16,15,1,1,100.0%,0,0.0,0,1,0.0,0,0.0,0.1,0.0,0,WeinTo20
398,Ricky Williams,IND,24,RB,10,0,2,1,50.0%,20,20.0,1,1,50.0,20,10.0,0.1,2.0,0,WillRi01
399,Tory Woodbury,NYJ,24,QB,2,0,1,1,100.0%,13,13.0,0,1,100.0,13,13.0,0.5,6.5,0,WoodTo02
400,John Allred,PIT,28,TE,13,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,AllrJo00
