"","game_id","pfr_game_id","season","game_type","week","player","pfr_player_id","position","team","opponent","offense_snaps","offense_pct","defense_snaps","defense_pct","st_snaps","st_pct"
"1","2012_01_ATL_KC","201209090kan",2012,"REG",1,"Dwayne Bowe","BoweDw00","WR","KC","ATL",60,0.87,0,0,0,0
"2","2012_01_ATL_KC","201209090kan",2012,"REG",1,"Dexter McCluster","McClDe00","WR","KC","ATL",57,0.83,0,0,0,0
"3","2012_01_ATL_KC","201209090kan",2012,"REG",1,"Steve Breaston","BreaSt00","WR","KC","ATL",52,0.75,0,0,0,0
"4","2012_01_ATL_KC","201209090kan",2012,"REG",1,"Jonathan Baldwin","BaldJo00","WR","KC","ATL",22,0.32,0,0,0,0
"5","2012_01_ATL_KC","201209090kan",2012,"REG",1,"Terrance Copper","CoppTe00","WR","KC","ATL",0,0,0,0,16,0.55
"6","2012_01_ATL_KC","201209090kan",2012,"REG",1,"Devon Wylie","WyliDe00","WR","KC","ATL",0,0,0,0,4,0.14
"7","2012_01_ATL_KC","201209090kan",2012,"REG",1,"Roddy White","WhitRo00","WR","ATL","KC",53,0.96,0,0,1,0.03
"8","2012_01_ATL_KC","201209090kan",2012,"REG",1,"Julio Jones","JoneJu02","WR","ATL","KC",50,0.91,0,0,1,0.03
"9","2012_01_ATL_KC","201209090kan",2012,"REG",1,"Harry Douglas","DougHa00","WR","ATL","KC",28,0.51,0,0,1,0.03
"10","2012_01_ATL_KC","201209090kan",2012,"REG",1,"Drew Davis","DaviDr00","WR","ATL","KC",4,0.07,0,0,7,0.24
"11","2012_01_ATL_KC","201209090kan",2012,"REG",1,"Kevin Cone","ConeKe00","WR","ATL","KC",2,0.04,0,0,15,0.52
"12","2012_01_BUF_NYJ","201209090nyj",2012,"REG",1,"Santonio Holmes","HolmSa00","WR","NYJ","BUF",43,0.66,0,0,0,0
"13","2012_01_BUF_NYJ","201209090nyj",2012,"REG",1,"Stephen Hill","HillSt00","WR","NYJ","BUF",32,0.49,0,0,2,0.07
"14","2012_01_BUF_NYJ","201209090nyj",2012,"REG",1,"Chaz Schilens","SchiCh00","WR","NYJ","BUF",31,0.48,0,0,12,0.4
"15","2012_01_BUF_NYJ","201209090nyj",2012,"REG",1,"Jeremy Kerley","KerlJe00","WR","NYJ","BUF",22,0.34,0,0,3,0.1
"16","2012_01_BUF_NYJ","201209090nyj",2012,"REG",1,"Patrick Turner","TurnPa00","WR","NYJ","BUF",0,0,0,0,1,0.03
"17","2012_01_BUF_NYJ","201209090nyj",2012,"REG",1,"Steve Johnson","JohnSt00","WR","BUF","NYJ",58,0.97,0,0,0,0
"18","2012_01_BUF_NYJ","201209090nyj",2012,"REG",1,"Donald Jones","JoneDo00","WR","BUF","NYJ",57,0.95,0,0,1,0.03
"19","2012_01_BUF_NYJ","201209090nyj",2012,"REG",1,"David Nelson","NelsDa01","WR","BUF","NYJ",28,0.47,0,0,0,0
"20","2012_01_BUF_NYJ","201209090nyj",2012,"REG",1,"Ruvell Martin","MartRu00","WR","BUF","NYJ",15,0.25,0,0,18,0.6
"21","2012_01_CAR_TB","201209090tam",2012,"REG",1,"Vincent Jackson","JackVi00","WR","TB","CAR",63,0.97,0,0,0,0
"22","2012_01_CAR_TB","201209090tam",2012,"REG",1,"Mike Williams","WillMi04","WR","TB","CAR",52,0.8,0,0,0,0
"23","2012_01_CAR_TB","201209090tam",2012,"REG",1,"Preston Parker","ParkPr00","WR","TB","CAR",20,0.31,0,0,5,0.2
"24","2012_01_CAR_TB","201209090tam",2012,"REG",1,"Sammie Stroughter","StroSa00","WR","TB","CAR",0,0,0,0,9,0.36
"25","2012_01_CAR_TB","201209090tam",2012,"REG",1,"Brandon LaFell","LaFeBr00","WR","CAR","TB",50,1,0,0,0,0
"26","2012_01_CAR_TB","201209090tam",2012,"REG",1,"Steve Smith","SmitSt01","WR","CAR","TB",45,0.9,0,0,0,0
"27","2012_01_CAR_TB","201209090tam",2012,"REG",1,"Louis Murphy","MurpLo00","WR","CAR","TB",37,0.74,0,0,0,0
"28","2012_01_CAR_TB","201209090tam",2012,"REG",1,"Kealoha Pilares","PilaKe00","WR","CAR","TB",3,0.06,0,0,14,0.56
"29","2012_01_CAR_TB","201209090tam",2012,"REG",1,"Armanti Edwards","EdwaAr00","WR","CAR","TB",2,0.04,0,0,0,0
"30","2012_01_CAR_TB","201209090tam",2012,"REG",1,"Joe Adams","AdamJo01","WR","CAR","TB",0,0,0,0,6,0.24
"31","2012_01_CIN_BAL","201209100rav",2012,"REG",1,"Torrey Smith","SmitTo02","WR","BAL","CIN",50,0.82,0,0,0,0
"32","2012_01_CIN_BAL","201209100rav",2012,"REG",1,"Anquan Boldin","BoldAn00","WR","BAL","CIN",47,0.77,0,0,0,0
"33","2012_01_CIN_BAL","201209100rav",2012,"REG",1,"Jacoby Jones","JoneJa03","WR","BAL","CIN",27,0.44,0,0,2,0.07
"34","2012_01_CIN_BAL","201209100rav",2012,"REG",1,"Deonte Thompson","ThomDe04","WR","BAL","CIN",9,0.15,0,0,5,0.17
"35","2012_01_CIN_BAL","201209100rav",2012,"REG",1,"Tandon Doss","DossTa00","WR","BAL","CIN",8,0.13,0,0,0,0
"36","2012_01_CIN_BAL","201209100rav",2012,"REG",1,"A.J. Green","GreeA.00","WR","CIN","BAL",62,0.89,0,0,0,0
"37","2012_01_CIN_BAL","201209100rav",2012,"REG",1,"Armon Binns","BinnAr00","WR","CIN","BAL",54,0.77,0,0,0,0
"38","2012_01_CIN_BAL","201209100rav",2012,"REG",1,"Andrew Hawkins","HawkAn00","WR","CIN","BAL",35,0.5,0,0,10,0.33
"39","2012_01_CIN_BAL","201209100rav",2012,"REG",1,"Brandon Tate","TateBr00","WR","CIN","BAL",15,0.21,0,0,11,0.37
"40","2012_01_CIN_BAL","201209100rav",2012,"REG",1,"Marvin Jones","JoneMa02","WR","CIN","BAL",10,0.14,0,0,3,0.1
"41","2012_01_CIN_BAL","201209100rav",2012,"REG",1,"Mohamed Sanu","SanuMo00","WR","CIN","BAL",5,0.07,0,0,0,0
"42","2012_01_DAL_NYG","201209050nyg",2012,"REG",1,"Hakeem Nicks","NickHa01","WR","NYG","DAL",53,0.96,0,0,0,0
"43","2012_01_DAL_NYG","201209050nyg",2012,"REG",1,"Victor Cruz","CruzVi00","WR","NYG","DAL",50,0.91,0,0,0,0
"44","2012_01_DAL_NYG","201209050nyg",2012,"REG",1,"Domenik Hixon","HixoDo00","WR","NYG","DAL",27,0.49,0,0,2,0.09
"45","2012_01_DAL_NYG","201209050nyg",2012,"REG",1,"Rueben Randle","RandRu00","WR","NYG","DAL",2,0.04,0,0,0,0
"46","2012_01_DAL_NYG","201209050nyg",2012,"REG",1,"Ramses Barden","BardRa00","WR","NYG","DAL",1,0.02,0,0,11,0.5
"47","2012_01_DAL_NYG","201209050nyg",2012,"REG",1,"Miles Austin","AustMi00","WR","DAL","NYG",52,0.85,0,0,0,0
"48","2012_01_DAL_NYG","201209050nyg",2012,"REG",1,"Dez Bryant","BryaDe01","WR","DAL","NYG",51,0.84,0,0,2,0.09
"49","2012_01_DAL_NYG","201209050nyg",2012,"REG",1,"Kevin Ogletree","OgleKe00","WR","DAL","NYG",28,0.46,0,0,0,0
"50","2012_01_DAL_NYG","201209050nyg",2012,"REG",1,"Cole Beasley","BeasCo00","WR","DAL","NYG",4,0.07,0,0,0,0
"51","2012_01_DAL_NYG","201209050nyg",2012,"REG",1,"Andre Holmes","HolmAn00","WR","DAL","NYG",0,0,0,0,12,0.55
"52","2012_01_DAL_NYG","201209050nyg",2012,"REG",1,"Dwayne Harris","HarrDw00","WR","DAL","NYG",0,0,0,0,11,0.5
"53","2012_01_IND_CHI","201209090chi",2012,"REG",1,"Brandon Marshall","MarsBr00","WR","CHI","IND",70,0.92,0,0,0,0
"54","2012_01_IND_CHI","201209090chi",2012,"REG",1,"Alshon Jeffery","JeffAl00","WR","CHI","IND",41,0.54,0,0,0,0
"55","2012_01_IND_CHI","201209090chi",2012,"REG",1,"Devin Hester","HestDe99","WR","CHI","IND",32,0.42,0,0,9,0.27
"56","2012_01_IND_CHI","201209090chi",2012,"REG",1,"Earl Bennett","BennEa00","WR","CHI","IND",20,0.26,0,0,8,0.24
"57","2012_01_IND_CHI","201209090chi",2012,"REG",1,"Eric Weems","WeemEr00","WR","CHI","IND",0,0,0,0,21,0.64
"58","2012_01_IND_CHI","201209090chi",2012,"REG",1,"Donnie Avery","AverDo00","WR","IND","CHI",66,1,0,0,0,0
"59","2012_01_IND_CHI","201209090chi",2012,"REG",1,"Reggie Wayne","WaynRe00","WR","IND","CHI",60,0.91,0,0,0,0
"60","2012_01_IND_CHI","201209090chi",2012,"REG",1,"Kris Adams","AdamKr00","WR","IND","CHI",43,0.65,0,0,0,0
"61","2012_01_IND_CHI","201209090chi",2012,"REG",1,"LaVon Brazill","BrazLa00","WR","IND","CHI",8,0.12,0,0,15,0.45
"62","2012_01_MIA_HOU","201209090htx",2012,"REG",1,"Andre Johnson","JohnAn02","WR","HOU","MIA",54,0.78,0,0,0,0
"63","2012_01_MIA_HOU","201209090htx",2012,"REG",1,"Kevin Walter","WaltKe00","WR","HOU","MIA",48,0.7,0,0,0,0
"64","2012_01_MIA_HOU","201209090htx",2012,"REG",1,"Lestar Jean","JeanLe01","WR","HOU","MIA",10,0.14,0,0,2,0.07
"65","2012_01_MIA_HOU","201209090htx",2012,"REG",1,"Keshawn Martin","MartKe01","WR","HOU","MIA",10,0.14,0,0,0,0
"66","2012_01_MIA_HOU","201209090htx",2012,"REG",1,"Trindon Holliday","HollTr00","WR","HOU","MIA",0,0,0,0,6,0.22
"67","2012_01_MIA_HOU","201209090htx",2012,"REG",1,"Davone Bess","BessDa00","WR","MIA","HOU",54,0.87,0,0,2,0.07
"68","2012_01_MIA_HOU","201209090htx",2012,"REG",1,"Brian Hartline","HartBr00","WR","MIA","HOU",37,0.6,0,0,1,0.04
"69","2012_01_MIA_HOU","201209090htx",2012,"REG",1,"Anthony Armstrong","ArmsAn00","WR","MIA","HOU",34,0.55,0,0,0,0
"70","2012_01_MIA_HOU","201209090htx",2012,"REG",1,"Legedu Naanee","NaanLe00","WR","MIA","HOU",27,0.44,0,0,5,0.19
"71","2012_01_MIA_HOU","201209090htx",2012,"REG",1,"Marlon Moore","MoorMa02","WR","MIA","HOU",0,0,0,0,17,0.63
"72","2012_01_NE_TEN","201209090oti",2012,"REG",1,"Kendall Wright","WrigKe01","WR","TEN","NE",52,0.8,0,0,0,0
"73","2012_01_NE_TEN","201209090oti",2012,"REG",1,"Damian Williams","WillDa04","WR","TEN","NE",50,0.77,0,0,0,0
"74","2012_01_NE_TEN","201209090oti",2012,"REG",1,"Nate Washington","WashNa00","WR","TEN","NE",45,0.69,0,0,0,0
"75","2012_01_NE_TEN","201209090oti",2012,"REG",1,"Lavelle Hawkins","HawkLa00","WR","TEN","NE",19,0.29,0,0,2,0.07
"76","2012_01_NE_TEN","201209090oti",2012,"REG",1,"Brandon Lloyd","LloyBr00","WR","NE","TEN",57,0.85,0,0,0,0
"77","2012_01_NE_TEN","201209090oti",2012,"REG",1,"Wes Welker","WelkWe00","WR","NE","TEN",42,0.63,0,0,0,0
"78","2012_01_NE_TEN","201209090oti",2012,"REG",1,"Julian Edelman","EdelJu00","WR","NE","TEN",23,0.34,0,0,4,0.14
"79","2012_01_NE_TEN","201209090oti",2012,"REG",1,"Matthew Slater","SlatMa00","WR","NE","TEN",2,0.03,0,0,19,0.68
"80","2012_01_PHI_CLE","201209090cle",2012,"REG",1,"Mohamed Massaquoi","MassMo00","WR","CLE","PHI",52,0.85,0,0,0,0
"81","2012_01_PHI_CLE","201209090cle",2012,"REG",1,"Greg Little","LittGr00","WR","CLE","PHI",49,0.8,0,0,0,0
"82","2012_01_PHI_CLE","201209090cle",2012,"REG",1,"Josh Gordon","GordJo02","WR","CLE","PHI",43,0.7,0,0,0,0
"83","2012_01_PHI_CLE","201209090cle",2012,"REG",1,"Travis Benjamin","BenjTr00","WR","CLE","PHI",22,0.36,0,0,0,0
"84","2012_01_PHI_CLE","201209090cle",2012,"REG",1,"Josh Cribbs","CribJo01","WR","CLE","PHI",1,0.02,0,0,22,0.73
"85","2012_01_PHI_CLE","201209090cle",2012,"REG",1,"DeSean Jackson","JackDe00","WR","PHI","CLE",90,0.96,0,0,0,0
"86","2012_01_PHI_CLE","201209090cle",2012,"REG",1,"Jeremy Maclin","MaclJe00","WR","PHI","CLE",78,0.83,0,0,0,0
"87","2012_01_PHI_CLE","201209090cle",2012,"REG",1,"Jason Avant","AvanJa00","WR","PHI","CLE",62,0.66,0,0,5,0.17
"88","2012_01_PHI_CLE","201209090cle",2012,"REG",1,"Damaris Johnson","JohnDa04","WR","PHI","CLE",13,0.14,0,0,7,0.23
"89","2012_01_PIT_DEN","201209090den",2012,"REG",1,"Demaryius Thomas","ThomDe03","WR","DEN","PIT",54,0.93,0,0,0,0
"90","2012_01_PIT_DEN","201209090den",2012,"REG",1,"Eric Decker","DeckEr00","WR","DEN","PIT",53,0.91,0,0,0,0
"91","2012_01_PIT_DEN","201209090den",2012,"REG",1,"Brandon Stokley","StokBr00","WR","DEN","PIT",15,0.26,0,0,0,0
"92","2012_01_PIT_DEN","201209090den",2012,"REG",1,"Matt Willis","WillMa00","WR","DEN","PIT",4,0.07,0,0,10,0.45
"93","2012_01_PIT_DEN","201209090den",2012,"REG",1,"Antonio Brown","BrowAn04","WR","PIT","DEN",68,0.89,0,0,2,0.09
"94","2012_01_PIT_DEN","201209090den",2012,"REG",1,"Mike Wallace","WallMi00","WR","PIT","DEN",65,0.86,0,0,0,0
"95","2012_01_PIT_DEN","201209090den",2012,"REG",1,"Emmanuel Sanders","SandEm00","WR","PIT","DEN",55,0.72,0,0,4,0.18
"96","2012_01_PIT_DEN","201209090den",2012,"REG",1,"Jerricho Cotchery","CotcJe00","WR","PIT","DEN",14,0.18,0,0,0,0
"97","2012_01_SD_OAK","201209100rai",2012,"REG",1,"Rod Streater","StreRo00","WR","OAK","SD",71,0.99,0,0,1,0.04
"98","2012_01_SD_OAK","201209100rai",2012,"REG",1,"Darrius Heyward-Bey","HeywDa00","WR","OAK","SD",66,0.92,0,0,0,0
"99","2012_01_SD_OAK","201209100rai",2012,"REG",1,"Derek Hagan","HagaDe00","WR","OAK","SD",25,0.35,0,0,2,0.07
"100","2012_01_SD_OAK","201209100rai",2012,"REG",1,"Juron Criner","CrinJu00","WR","OAK","SD",2,0.03,0,0,0,0
"101","2012_01_SD_OAK","201209100rai",2012,"REG",1,"Malcom Floyd","FloyMa00","WR","SD","OAK",49,0.88,0,0,1,0.04
"102","2012_01_SD_OAK","201209100rai",2012,"REG",1,"Robert Meachem","MeacRo00","WR","SD","OAK",36,0.64,0,0,0,0
"103","2012_01_SD_OAK","201209100rai",2012,"REG",1,"Eddie Royal","RoyaEd00","WR","SD","OAK",22,0.39,0,0,4,0.15
"104","2012_01_SD_OAK","201209100rai",2012,"REG",1,"Micheal Spurlock","SpurMi00","WR","SD","OAK",1,0.02,0,0,11,0.41
"105","2012_01_SD_OAK","201209100rai",2012,"REG",1,"Richard Goodman","GoodRi00","WR","SD","OAK",0,0,0,0,16,0.59
"106","2012_01_SEA_ARI","201209090crd",2012,"REG",1,"Larry Fitzgerald","FitzLa00","WR","ARI","SEA",59,0.95,0,0,0,0
"107","2012_01_SEA_ARI","201209090crd",2012,"REG",1,"Andre Roberts","RobeAn00","WR","ARI","SEA",51,0.82,0,0,0,0
"108","2012_01_SEA_ARI","201209090crd",2012,"REG",1,"Early Doucet","DoucEa00","WR","ARI","SEA",30,0.48,0,0,10,0.33
"109","2012_01_SEA_ARI","201209090crd",2012,"REG",1,"Michael Floyd","FloyMi00","WR","ARI","SEA",17,0.27,0,0,0,0
"110","2012_01_SEA_ARI","201209090crd",2012,"REG",1,"Sidney Rice","RiceSi01","WR","SEA","ARI",66,0.88,0,0,0,0
"111","2012_01_SEA_ARI","201209090crd",2012,"REG",1,"Braylon Edwards","EdwaBr00","WR","SEA","ARI",59,0.79,0,0,0,0
"112","2012_01_SEA_ARI","201209090crd",2012,"REG",1,"Doug Baldwin","BaldDo00","WR","SEA","ARI",50,0.67,0,0,5,0.17
"113","2012_01_SEA_ARI","201209090crd",2012,"REG",1,"Ben Obomanu","ObomBe00","WR","SEA","ARI",9,0.12,0,0,11,0.37
"114","2012_01_SEA_ARI","201209090crd",2012,"REG",1,"Charly Martin","MartCh00","WR","SEA","ARI",8,0.11,0,0,12,0.4
"115","2012_01_SF_GB","201209090gnb",2012,"REG",1,"Jordy Nelson","NelsJo00","WR","GB","SF",65,0.96,0,0,0,0
"116","2012_01_SF_GB","201209090gnb",2012,"REG",1,"Greg Jennings","JennGr00","WR","GB","SF",63,0.93,0,0,0,0
"117","2012_01_SF_GB","201209090gnb",2012,"REG",1,"James Jones","JoneJa04","WR","GB","SF",58,0.85,0,0,0,0
"118","2012_01_SF_GB","201209090gnb",2012,"REG",1,"Randall Cobb","CobbRa00","WR","GB","SF",35,0.51,0,0,12,0.41
"119","2012_01_SF_GB","201209090gnb",2012,"REG",1,"Donald Driver","DrivDo00","WR","GB","SF",3,0.04,0,0,0,0
"120","2012_01_SF_GB","201209090gnb",2012,"REG",1,"Michael Crabtree","CrabMi00","WR","SF","GB",45,0.68,0,0,0,0
"121","2012_01_SF_GB","201209090gnb",2012,"REG",1,"Mario Manningham","MannMa01","WR","SF","GB",29,0.44,0,0,0,0
"122","2012_01_SF_GB","201209090gnb",2012,"REG",1,"Randy Moss","MossRa00","WR","SF","GB",21,0.32,0,0,0,0
"123","2012_01_SF_GB","201209090gnb",2012,"REG",1,"Kyle Williams","WillKy01","WR","SF","GB",16,0.24,0,0,6,0.21
"124","2012_01_STL_DET","201209090det",2012,"REG",1,"Calvin Johnson","JohnCa00","WR","DET","STL",67,1,0,0,0,0
"125","2012_01_STL_DET","201209090det",2012,"REG",1,"Nate Burleson","BurlNa00","WR","DET","STL",53,0.79,0,0,0,0
"126","2012_01_STL_DET","201209090det",2012,"REG",1,"Titus Young","YounTi00","WR","DET","STL",38,0.57,0,0,0,0
"127","2012_01_STL_DET","201209090det",2012,"REG",1,"Kassim Osgood","OsgoKa00","WR","DET","STL",0,0,0,0,20,0.67
"128","2012_01_STL_DET","201209090det",2012,"REG",1,"Danny Amendola","AmenDa00","WR","STL","DET",51,0.89,0,0,4,0.13
"129","2012_01_STL_DET","201209090det",2012,"REG",1,"Brandon Gibson","GibsBr00","WR","STL","DET",45,0.79,0,0,0,0
"130","2012_01_STL_DET","201209090det",2012,"REG",1,"Steve Smith","SmitSt02","WR","STL","DET",23,0.4,0,0,0,0
"131","2012_01_STL_DET","201209090det",2012,"REG",1,"Chris Givens","GiveCh00","WR","STL","DET",17,0.3,0,0,3,0.1
"132","2012_01_STL_DET","201209090det",2012,"REG",1,"Brian Quick","QuicBr00","WR","STL","DET",3,0.05,0,0,0,0
"133","2012_01_WAS_NO","201209090nor",2012,"REG",1,"Marques Colston","ColsMa00","WR","NO","WAS",57,0.79,0,0,0,0
"134","2012_01_WAS_NO","201209090nor",2012,"REG",1,"Lance Moore","MoorLa00","WR","NO","WAS",53,0.74,0,0,0,0
"135","2012_01_WAS_NO","201209090nor",2012,"REG",1,"Joe Morgan","MorgJo01","WR","NO","WAS",40,0.56,0,0,0,0
"136","2012_01_WAS_NO","201209090nor",2012,"REG",1,"Devery Henderson","HendDe00","WR","NO","WAS",32,0.44,0,0,0,0
"137","2012_01_WAS_NO","201209090nor",2012,"REG",1,"Courtney Roby","RobyCo00","WR","NO","WAS",0,0,0,0,18,0.46
"138","2012_01_WAS_NO","201209090nor",2012,"REG",1,"Aldrick Robinson","RobiAl00","WR","WAS","NO",65,0.87,0,0,1,0.03
"139","2012_01_WAS_NO","201209090nor",2012,"REG",1,"Josh Morgan","MorgJo00","WR","WAS","NO",56,0.75,0,0,1,0.03
"140","2012_01_WAS_NO","201209090nor",2012,"REG",1,"Santana Moss","MossSa00","WR","WAS","NO",38,0.51,0,0,1,0.03
"141","2012_01_WAS_NO","201209090nor",2012,"REG",1,"Leonard Hankerson","HankLe00","WR","WAS","NO",9,0.12,0,0,1,0.03
"142","2012_01_WAS_NO","201209090nor",2012,"REG",1,"Pierre Garcon","GarcPi00","WR","WAS","NO",8,0.11,0,0,0,0
"143","2012_01_WAS_NO","201209090nor",2012,"REG",1,"Brandon Banks","BankBr00","WR","WAS","NO",2,0.03,0,0,12,0.31
"144","2012_02_ARI_NE","201209160nwe",2012,"REG",2,"Brandon Lloyd","LloyBr00","WR","NE","ARI",80,1,0,0,0,0
"145","2012_02_ARI_NE","201209160nwe",2012,"REG",2,"Julian Edelman","EdelJu00","WR","NE","ARI",73,0.91,0,0,5,0.16
"146","2012_02_ARI_NE","201209160nwe",2012,"REG",2,"Wes Welker","WelkWe00","WR","NE","ARI",62,0.78,0,0,1,0.03
"147","2012_02_ARI_NE","201209160nwe",2012,"REG",2,"Matthew Slater","SlatMa00","WR","NE","ARI",0,0,0,0,22,0.69
"148","2012_02_ARI_NE","201209160nwe",2012,"REG",2,"Larry Fitzgerald","FitzLa00","WR","ARI","NE",62,0.98,0,0,0,0
"149","2012_02_ARI_NE","201209160nwe",2012,"REG",2,"Andre Roberts","RobeAn00","WR","ARI","NE",54,0.86,0,0,0,0
"150","2012_02_ARI_NE","201209160nwe",2012,"REG",2,"Early Doucet","DoucEa00","WR","ARI","NE",27,0.43,0,0,11,0.34
"151","2012_02_ARI_NE","201209160nwe",2012,"REG",2,"Michael Floyd","FloyMi00","WR","ARI","NE",5,0.08,0,0,0,0
"152","2012_02_BAL_PHI","201209160phi",2012,"REG",2,"DeSean Jackson","JackDe00","WR","PHI","BAL",71,0.9,0,0,0,0
"153","2012_02_BAL_PHI","201209160phi",2012,"REG",2,"Jason Avant","AvanJa00","WR","PHI","BAL",55,0.7,0,0,5,0.16
"154","2012_02_BAL_PHI","201209160phi",2012,"REG",2,"Jeremy Maclin","MaclJe00","WR","PHI","BAL",43,0.54,0,0,0,0
"155","2012_02_BAL_PHI","201209160phi",2012,"REG",2,"Damaris Johnson","JohnDa04","WR","PHI","BAL",21,0.27,0,0,6,0.19
"156","2012_02_BAL_PHI","201209160phi",2012,"REG",2,"Mardy Gilyard","GilyMa00","WR","PHI","BAL",0,0,0,0,4,0.13
"157","2012_02_BAL_PHI","201209160phi",2012,"REG",2,"Anquan Boldin","BoldAn00","WR","BAL","PHI",65,0.94,0,0,0,0
"158","2012_02_BAL_PHI","201209160phi",2012,"REG",2,"Torrey Smith","SmitTo02","WR","BAL","PHI",65,0.94,0,0,0,0
"159","2012_02_BAL_PHI","201209160phi",2012,"REG",2,"Jacoby Jones","JoneJa03","WR","BAL","PHI",27,0.39,0,0,4,0.13
"160","2012_02_BAL_PHI","201209160phi",2012,"REG",2,"Tandon Doss","DossTa00","WR","BAL","PHI",10,0.14,0,0,0,0
"161","2012_02_BAL_PHI","201209160phi",2012,"REG",2,"Deonte Thompson","ThomDe04","WR","BAL","PHI",0,0,0,0,9,0.29
"162","2012_02_CHI_GB","201209130gnb",2012,"REG",2,"Jordy Nelson","NelsJo00","WR","GB","CHI",66,0.97,0,0,0,0
"163","2012_02_CHI_GB","201209130gnb",2012,"REG",2,"James Jones","JoneJa04","WR","GB","CHI",54,0.79,0,0,0,0
"164","2012_02_CHI_GB","201209130gnb",2012,"REG",2,"Randall Cobb","CobbRa00","WR","GB","CHI",20,0.29,0,0,9,0.33
"165","2012_02_CHI_GB","201209130gnb",2012,"REG",2,"Donald Driver","DrivDo00","WR","GB","CHI",12,0.18,0,0,0,0
"166","2012_02_CHI_GB","201209130gnb",2012,"REG",2,"Brandon Marshall","MarsBr00","WR","CHI","GB",60,1,0,0,0,0
"167","2012_02_CHI_GB","201209130gnb",2012,"REG",2,"Earl Bennett","BennEa00","WR","CHI","GB",40,0.67,0,0,5,0.19
"168","2012_02_CHI_GB","201209130gnb",2012,"REG",2,"Alshon Jeffery","JeffAl00","WR","CHI","GB",37,0.62,0,0,0,0
"169","2012_02_CHI_GB","201209130gnb",2012,"REG",2,"Devin Hester","HestDe99","WR","CHI","GB",20,0.33,0,0,10,0.37
"170","2012_02_CHI_GB","201209130gnb",2012,"REG",2,"Eric Weems","WeemEr00","WR","CHI","GB",0,0,0,0,20,0.74
"171","2012_02_CLE_CIN","201209160cin",2012,"REG",2,"A.J. Green","GreeA.00","WR","CIN","CLE",63,0.95,0,0,1,0.03
"172","2012_02_CLE_CIN","201209160cin",2012,"REG",2,"Armon Binns","BinnAr00","WR","CIN","CLE",46,0.7,0,0,1,0.03
"173","2012_02_CLE_CIN","201209160cin",2012,"REG",2,"Andrew Hawkins","HawkAn00","WR","CIN","CLE",32,0.48,0,0,12,0.39
"174","2012_02_CLE_CIN","201209160cin",2012,"REG",2,"Brandon Tate","TateBr00","WR","CIN","CLE",14,0.21,0,0,5,0.16
"175","2012_02_CLE_CIN","201209160cin",2012,"REG",2,"Marvin Jones","JoneMa02","WR","CIN","CLE",12,0.18,0,0,5,0.16
"176","2012_02_CLE_CIN","201209160cin",2012,"REG",2,"Mohamed Massaquoi","MassMo00","WR","CLE","CIN",57,0.88,0,0,0,0
"177","2012_02_CLE_CIN","201209160cin",2012,"REG",2,"Greg Little","LittGr00","WR","CLE","CIN",55,0.85,0,0,1,0.03
"178","2012_02_CLE_CIN","201209160cin",2012,"REG",2,"Josh Gordon","GordJo02","WR","CLE","CIN",34,0.52,0,0,1,0.03
"179","2012_02_CLE_CIN","201209160cin",2012,"REG",2,"Travis Benjamin","BenjTr00","WR","CLE","CIN",18,0.28,0,0,1,0.03
"180","2012_02_CLE_CIN","201209160cin",2012,"REG",2,"Josh Cribbs","CribJo01","WR","CLE","CIN",4,0.06,0,0,20,0.65
"181","2012_02_DAL_SEA","201209160sea",2012,"REG",2,"Sidney Rice","RiceSi01","WR","SEA","DAL",33,0.52,0,0,0,0
"182","2012_02_DAL_SEA","201209160sea",2012,"REG",2,"Golden Tate","TateGo00","WR","SEA","DAL",33,0.52,0,0,0,0
"183","2012_02_DAL_SEA","201209160sea",2012,"REG",2,"Ben Obomanu","ObomBe00","WR","SEA","DAL",27,0.42,0,0,9,0.38
"184","2012_02_DAL_SEA","201209160sea",2012,"REG",2,"Doug Baldwin","BaldDo00","WR","SEA","DAL",18,0.28,0,0,12,0.5
"185","2012_02_DAL_SEA","201209160sea",2012,"REG",2,"Braylon Edwards","EdwaBr00","WR","SEA","DAL",9,0.14,0,0,0,0
"186","2012_02_DAL_SEA","201209160sea",2012,"REG",2,"Dez Bryant","BryaDe01","WR","DAL","SEA",51,0.89,0,0,3,0.12
"187","2012_02_DAL_SEA","201209160sea",2012,"REG",2,"Miles Austin","AustMi00","WR","DAL","SEA",47,0.82,0,0,0,0
"188","2012_02_DAL_SEA","201209160sea",2012,"REG",2,"Kevin Ogletree","OgleKe00","WR","DAL","SEA",37,0.65,0,0,0,0
"189","2012_02_DAL_SEA","201209160sea",2012,"REG",2,"Dwayne Harris","HarrDw00","WR","DAL","SEA",2,0.04,0,0,14,0.58
"190","2012_02_DEN_ATL","201209170atl",2012,"REG",2,"Roddy White","WhitRo00","WR","ATL","DEN",59,0.88,0,0,0,0
"191","2012_02_DEN_ATL","201209170atl",2012,"REG",2,"Julio Jones","JoneJu02","WR","ATL","DEN",48,0.72,0,0,0,0
"192","2012_02_DEN_ATL","201209170atl",2012,"REG",2,"Harry Douglas","DougHa00","WR","ATL","DEN",39,0.58,0,0,0,0
"193","2012_02_DEN_ATL","201209170atl",2012,"REG",2,"Drew Davis","DaviDr00","WR","ATL","DEN",0,0,0,0,21,0.72
